# Time-averaged data for fix 2
# TimeStep c_v[1] c_v[2] c_v[3] c_v[4]
32050 -0.0686223 -0.203409 0.0765988 -0.195433
32055 -0.10612 -0.18795 0.117464 -0.176606
32060 -0.143499 -0.175373 0.156065 -0.162807
32065 -0.180505 -0.164793 0.18975 -0.155548
32070 -0.216959 -0.154307 0.21635 -0.154916
32075 -0.252212 -0.141763 0.234213 -0.159762
32080 -0.284464 -0.125072 0.242141 -0.167394
32085 -0.310711 -0.102488 0.239379 -0.173821
32090 -0.32734 -0.0730744 0.225874 -0.174541
32095 -0.330801 -0.0367024 0.20203 -0.165473
32100 -0.318449 0.00571016 0.168706 -0.144033
32105 -0.289191 0.0524647 0.127674 -0.109052
32110 -0.243648 0.101313 0.0816671 -0.0606679
32115 -0.18413 0.149883 0.0335802 -0.000667187
32120 -0.113904 0.196052 -0.0140613 0.0680863
32125 -0.036626 0.237777 -0.0593951 0.141756
32130 0.0440477 0.273482 -0.100745 0.216786
32135 0.124344 0.30202 -0.136455 0.28991
32140 0.200888 0.322695 -0.164836 0.358747
32145 0.270232 0.335572 -0.184414 0.42139
32150 0.328324 0.341213 -0.193963 0.475574
32155 0.370773 0.340206 -0.192901 0.518077
32160 0.393123 0.332814 -0.181475 0.544462
32165 0.391855 0.319163 -0.16054 0.550478
32170 0.365421 0.299318 -0.131775 0.532965
32175 0.314444 0.273389 -0.098067 0.489766
32180 0.242163 0.241819 -0.0630547 0.420927
32185 0.15431 0.205674 -0.0304066 0.329578
32190 0.0583979 0.16629 -0.00289865 0.221789
32195 -0.0373673 0.125491 0.017928 0.106052
32200 -0.125193 0.0849502 0.0316276 -0.00861486
32205 -0.1986 0.0460667 0.0383134 -0.11422
32210 -0.252709 0.0100126 0.0384555 -0.204241
32215 -0.284421 -0.0227062 0.0331237 -0.274004
32220 -0.292849 -0.0522548 0.023945 -0.321158
32225 -0.279135 -0.0789347 0.0126295 -0.345441
32230 -0.246234 -0.10294 0.000870452 -0.348304
32235 -0.198495 -0.124387 -0.0096996 -0.332582
32240 -0.141149 -0.143478 -0.0177157 -0.302342
32245 -0.0798771 -0.160869 -0.02237 -0.263116
32250 -0.0204086 -0.177585 -0.0235991 -0.221593
32255 0.0323439 -0.194782 -0.022106 -0.184544
32260 0.0750259 -0.2135 -0.0190873 -0.157562
32265 0.105656 -0.234072 -0.0158877 -0.144304
32270 0.123705 -0.255843 -0.0135138 -0.145651
32275 0.130156 -0.277173 -0.0129964 -0.160013
32280 0.127161 -0.296199 -0.0150883 -0.184126
32285 0.116645 -0.311722 -0.0202689 -0.215346
32290 0.0995932 -0.323343 -0.0287721 -0.252522
32295 0.0767912 -0.331008 -0.0406239 -0.294841
32300 0.049209 -0.33435 -0.0555668 -0.340708
32305 0.0181153 -0.332474 -0.0725789 -0.386938
32310 -0.0141928 -0.324025 -0.0899409 -0.428159
32315 -0.0443572 -0.30759 -0.10542 -0.457368
32320 -0.0691664 -0.282213 -0.116749 -0.468129
32325 -0.086291 -0.247935 -0.122101 -0.456327
32330 -0.0953271 -0.20571 -0.120357 -0.421394
32335 -0.097193 -0.157395 -0.11105 -0.365638
32340 -0.0929419 -0.105166 -0.094316 -0.292424
32345 -0.0837106 -0.0510428 -0.070739 -0.205492
32350 -0.0707891 0.00325478 -0.0414607 -0.108995
32355 -0.0559526 0.056335 -0.00819237 -0.00781001
32360 -0.0412966 0.106845 0.0272157 0.0927645
32365 -0.0287569 0.153514 0.0630591 0.187816
32370 -0.0201104 0.195365 0.0976674 0.272922
32375 -0.0167308 0.231926 0.128965 0.34416
32380 -0.0193373 0.263252 0.154847 0.398761
32385 -0.0281035 0.290038 0.173529 0.435463
32390 -0.0423622 0.312437 0.183542 0.453616
32395 -0.060372 0.329265 0.184332 0.453225
32400 -0.0794047 0.338407 0.17669 0.435692
32405 -0.096317 0.336932 0.161981 0.402596
32410 -0.108016 0.321861 0.141503 0.355348
32415 -0.1115 0.291028 0.116363 0.29589
32420 -0.104495 0.243836 0.0874508 0.226791
32425 -0.0864959 0.181612 0.0558013 0.150917
32430 -0.059178 0.107702 0.0224375 0.0709612
32435 -0.0253914 0.0271567 -0.0116038 -0.00983848
32440 0.0116309 -0.0541473 -0.0451073 -0.0876236
32445 0.0486208 -0.129784 -0.0766713 -0.157835
32450 0.0831081 -0.193548 -0.10482 -0.21526
32455 0.113583 -0.240482 -0.128398 -0.255297
32460 0.139153 -0.267564 -0.14691 -0.275321
32465 0.159276 -0.273802 -0.160741 -0.275267
32470 0.173229 -0.260825 -0.170512 -0.258108
32475 0.179901 -0.232665 -0.17671 -0.229475
32480 0.178488 -0.194831 -0.180175 -0.196518
32485 0.168593 -0.152682 -0.182093 -0.166182
32490 0.150641 -0.110607 -0.183158 -0.143124
32495 0.12569 -0.0715798 -0.183202 -0.129092
32500 0.0953708 -0.0368512 -0.181266 -0.122746
32505 0.0618054 -0.00648291 -0.175696 -0.120373
32510 0.0273817 0.0204105 -0.164239 -0.116447
32515 -0.00556783 0.0450342 -0.144994 -0.105528
32520 -0.0352096 0.0683405 -0.116705 -0.0835742
32525 -0.0606246 0.090101 -0.0791084 -0.0496321
32530 -0.0811483 0.108764 -0.0332671 -0.00565142
32535 -0.0960475 0.122096 0.0188866 0.0449348
32540 -0.104839 0.127645 0.0749766 0.0977823
32545 -0.106839 0.123609 0.132228 0.148998
32550 -0.101441 0.109493 0.187869 0.195921
32555 -0.0886433 0.0863257 0.239706 0.237388
32560 -0.0696358 0.0560619 0.286273 0.272699
32565 -0.0465294 0.0215813 0.326511 0.301563
32570 -0.0219376 -0.0140744 0.359112 0.3231
32575 0.00128521 -0.048061 0.381976 0.335201
32580 0.0205378 -0.0777341 0.392669 0.335473
32585 0.0337617 -0.100872 0.388951 0.321841
32590 0.0395333 -0.116134 0.369238 0.292637
32595 0.0368874 -0.123217 0.33347 0.24714
32600 0.025389 -0.122713 0.283082 0.185758
32605 0.00525411 -0.116134 0.22051 0.10963
32610 -0.0225786 -0.105141 0.149247 0.0215277
32615 -0.0566004 -0.0908206 0.0732889 -0.0741321
32620 -0.0946835 -0.0736523 -0.00318426 -0.17152
32625 -0.13396 -0.0536018 -0.076097 -0.263658
32630 -0.170668 -0.0311374 -0.141401 -0.343206
32635 -0.200629 -0.00784318 -0.195203 -0.403675
32640 -0.219902 0.0139888 -0.234556 -0.440468
32645 -0.22559 0.0321752 -0.257601 -0.451016
32650 -0.216007 0.0451032 -0.263554 -0.434457
32655 -0.191245 0.0523669 -0.252976 -0.391853
32660 -0.153263 0.0550501 -0.227498 -0.325711
32665 -0.10537 0.0550657 -0.189488 -0.239792
32670 -0.0518783 0.0545609 -0.141672 -0.13899
32675 0.0030664 0.0557158 -0.0874598 -0.0286776
32680 0.0562246 0.0599656 -0.0308544 0.0853358
32685 0.105153 0.068075 0.0241434 0.197372
32690 0.148187 0.0794891 0.0737362 0.301412
32695 0.184082 0.0928427 0.114752 0.391677
32700 0.212071 0.106441 0.144863 0.463375
32705 0.23227 0.118439 0.162532 0.513242
32710 0.245291 0.127232 0.166833 0.539356
32715 0.251664 0.132158 0.157855 0.541677
32720 0.251525 0.133482 0.136791 0.521797
32725 0.244959 0.131445 0.105525 0.481928
32730 0.232363 0.125742 0.0663115 0.424417
32735 0.214571 0.11609 0.0215966 0.352257
32740 0.192501 0.10263 -0.02558 0.269551
32745 0.167664 0.0863861 -0.0718135 0.182237
32750 0.141988 0.0687972 -0.11367 0.097115
32755 0.117163 0.0511825 -0.147764 0.020581
32760 0.094347 0.034583 -0.171252 -0.0423216
32765 0.0742421 0.0198621 -0.182512 -0.0884082
32770 0.0570629 0.00761207 -0.181527 -0.116852
32775 0.0428545 -0.0021042 -0.169565 -0.128814
32780 0.0313651 -0.009582 -0.148531 -0.126748
32785 0.0219403 -0.0154315 -0.120706 -0.114197
32790 0.0137467 -0.0203597 -0.0885192 -0.0951322
32795 0.00563667 -0.0250894 -0.054508 -0.0739608
32800 -0.0038309 -0.030117 -0.0212217 -0.0551696
32805 -0.0164391 -0.035309 0.00882235 -0.0429258
32810 -0.0336369 -0.0399634 0.0336703 -0.0399301
32815 -0.0561277 -0.0429589 0.0519449 -0.0471417
32820 -0.0836959 -0.0428217 0.0628525 -0.063665
32825 -0.115189 -0.0383677 0.0661259 -0.0874308
32830 -0.14879 -0.0296312 0.0622327 -0.116188
32835 -0.182432 -0.0174127 0.0529501 -0.146894
32840 -0.213762 -0.00289602 0.0413793 -0.175278
32845 -0.240142 0.0124666 0.0310603 -0.196615
32850 -0.259284 0.0271897 0.0245554 -0.207539
32855 -0.269371 0.0397869 0.0238925 -0.205692
32860 -0.268624 0.0488811 0.0305409 -0.189202
32865 -0.2555 0.0531184 0.0447142 -0.157668
32870 -0.2295 0.0512965 0.065291 -0.112913
32875 -0.19117 0.0426178 0.0903579 -0.0581943
32880 -0.141837 0.0269651 0.117666 0.00279419
32885 -0.0833838 0.0054041 0.14444 0.0664599
32890 -0.0182372 -0.0201688 0.167433 0.129027
32895 0.0509512 -0.0479409 0.183358 0.186368
32900 0.121342 -0.0764399 0.189633 0.234535
32905 0.190192 -0.103626 0.185118 0.271684
32910 0.255109 -0.126895 0.170046 0.298259
32915 0.313455 -0.143517 0.14515 0.315088
32920 0.361848 -0.150903 0.111518 0.322463
32925 0.397104 -0.146993 0.0707847 0.320896
32930 0.416764 -0.130958 0.0253524 0.311158
32935 0.41891 -0.103601 -0.0220441 0.293265
32940 0.402845 -0.0674337 -0.0686915 0.26672
32945 0.369513 -0.0265169 -0.112178 0.230818
32950 0.321218 0.0147667 -0.150826 0.185158
32955 0.261191 0.0525476 -0.183587 0.130151
32960 0.192752 0.0837055 -0.210275 0.0661829
32965 0.118984 0.106079 -0.231094 -0.00603107
32970 0.0428663 0.118783 -0.246352 -0.0847027
32975 -0.032547 0.122019 -0.256245 -0.166773
32980 -0.103855 0.116833 -0.260736 -0.247758
32985 -0.167594 0.105087 -0.259158 -0.321665
32990 -0.220753 0.0890767 -0.250416 -0.382092
32995 -0.261323 0.0705818 -0.233662 -0.424404
33000 -0.288986 0.0509586 -0.208702 -0.44673
33005 -0.304683 0.0313985 -0.175708 -0.448993
33010 -0.310451 0.0126778 -0.13541 -0.433183
33015 -0.308835 -0.00481733 -0.0886534 -0.402306
33020 -0.302386 -0.0206112 -0.0369105 -0.359908
33025 -0.293287 -0.0340063 0.017927 -0.309366
33030 -0.28316 -0.0444227 0.0741434 -0.253439
33035 -0.273129 -0.0514955 0.130258 -0.194367
33040 -0.263728 -0.0548641 0.184905 -0.133687
33045 -0.254682 -0.0537321 0.236876 -0.0715381
33050 -0.244663 -0.0470418 0.285231 -0.00647345
33055 -0.231555 -0.0341522 0.328606 0.0628987
33060 -0.213556 -0.0153152 0.364841 0.135969
33065 -0.18965 0.0078703 0.391865 0.210086
33070 -0.160013 0.0331166 0.408196 0.2813
33075 -0.125891 0.0582234 0.41293 0.345262
33080 -0.089508 0.0818807 0.405843 0.398216
33085 -0.0531624 0.103558 0.387441 0.437837
33090 -0.0184229 0.122891 0.358618 0.463085
33095 0.0134605 0.138798 0.320381 0.47264
33100 0.0413858 0.149033 0.273515 0.463933
33105 0.0648203 0.150918 0.218297 0.434035
33110 0.084383 0.142498 0.155056 0.381937
33115 0.101352 0.123035 0.0850326 0.30942
33120 0.117003 0.0932169 0.0106097 0.22083
33125 0.132082 0.0550801 -0.0646965 0.122465
33130 0.146685 0.0118597 -0.136892 0.0216525
33135 0.160071 -0.0322978 -0.20318 -0.0754061
33140 0.171083 -0.0729118 -0.262368 -0.164198
33145 0.178533 -0.106195 -0.314634 -0.242296
33150 0.181642 -0.129552 -0.361174 -0.309084
33155 0.17999 -0.141981 -0.403271 -0.365262
33160 0.172916 -0.144397 -0.441362 -0.412844
33165 0.159446 -0.139387 -0.474779 -0.45472
33170 0.138796 -0.129889 -0.502009 -0.493102
33175 0.110939 -0.118453 -0.520969 -0.528484
33180 0.076788 -0.106836 -0.529393 -0.559441
33185 0.0378699 -0.0959044 -0.52575 -0.583785
33190 -0.0036343 -0.0860056 -0.509855 -0.599495
33195 -0.0452763 -0.0773398 -0.482479 -0.605095
33200 -0.0847622 -0.0698861 -0.444293 -0.598941
33205 -0.120044 -0.0634269 -0.395439 -0.578909
33210 -0.149915 -0.0581663 -0.335977 -0.544059
33215 -0.173537 -0.0546855 -0.26625 -0.494472
33220 -0.189949 -0.0534163 -0.187172 -0.430537
33225 -0.198155 -0.0544856 -0.100554 -0.353195
33230 -0.197439 -0.0579565 -0.00952159 -0.264917
33235 -0.188202 -0.063507 0.0815992 -0.17011
33240 -0.17207 -0.0702417 0.168146 -0.0741661
33245 -0.15078 -0.0773262 0.246002 0.0178953
33250 -0.125362 -0.0846785 0.311796 0.101756
33255 -0.0964584 -0.0925438 0.363033 0.174031
33260 -0.0649393 -0.101399 0.398184 0.231845
33265 -0.0316851 -0.111494 0.416393 0.273214
33270 0.00250245 -0.122597 0.417687 0.297593
33275 0.0371315 -0.134332 0.403094 0.305893
33280 0.0720745 -0.145772 0.374795 0.301098
33285 0.107295 -0.155728 0.336037 0.287605
33290 0.14256 -0.162763 0.291161 0.270958
33295 0.176799 -0.165096 0.244898 0.256601
33300 0.208149 -0.160755 0.201344 0.248739
33305 0.234292 -0.147934 0.163442 0.2498
33310 0.253395 -0.125772 0.132958 0.260581
33315 0.26486 -0.0946243 0.110732 0.280968
33320 0.268827 -0.0557844 0.0964758 0.309518
33325 0.265959 -0.0115089 0.0889234 0.343374
33330 0.25743 0.0350343 0.0859181 0.378382
33335 0.24484 0.080595 0.0847308 0.410166
33340 0.229757 0.122479 0.0824665 0.434702
33345 0.213267 0.159021 0.0766435 0.448931
33350 0.195934 0.189676 0.0651163 0.450726
33355 0.177474 0.21459 0.0464128 0.438476
33360 0.156699 0.234543 0.020006 0.411248
33365 0.13274 0.250107 -0.0137971 0.36905
33370 0.10606 0.261425 -0.053839 0.313646
33375 0.0780709 0.268146 -0.0981472 0.248069
33380 0.0504441 0.269602 -0.14372 0.176326
33385 0.0248638 0.26455 -0.186711 0.102703
33390 0.00306996 0.251503 -0.222955 0.031618
33395 -0.0133635 0.229163 -0.248775 -0.0329761
33400 -0.0231634 0.196332 -0.261745 -0.0885765
33405 -0.0256454 0.1528 -0.261386 -0.134232
33410 -0.0210739 0.0996302 -0.24914 -0.170583
33415 -0.0109818 0.0391052 -0.227546 -0.199423
33420 0.00225703 -0.0254159 -0.199609 -0.222768
33425 0.015857 -0.089893 -0.168177 -0.242213
33430 0.0269716 -0.149816 -0.135778 -0.258623
33435 0.0337216 -0.200835 -0.104291 -0.271405
33440 0.034726 -0.238963 -0.0749414 -0.279178
33445 0.0287405 -0.261394 -0.048288 -0.280941
33450 0.0150517 -0.26664 -0.0247801 -0.276368
33455 -0.00611948 -0.254585 -0.0046011 -0.265306
33460 -0.0333807 -0.226566 0.0123925 -0.247554
33465 -0.0644614 -0.185264 0.0266206 -0.223105
33470 -0.0967472 -0.134202 0.0390395 -0.191909
33475 -0.127891 -0.0770402 0.0507101 -0.154221
33480 -0.156029 -0.0173182 0.0619929 -0.111354
33485 -0.179959 0.0415066 0.0720163 -0.0664366
33490 -0.199071 0.0962872 0.0788926 -0.0238913
33495 -0.213155 0.144783 0.0803407 0.0119688
33500 -0.221848 0.185088 0.074644 0.0378834
33505 -0.224641 0.215386 0.0616997 0.0524442
33510 -0.221168 0.234136 0.0433358 0.0563039
33515 -0.211104 0.240158 0.0231371 0.0521917
33520 -0.194072 0.23255 0.00567887 0.0441569
33525 -0.170248 0.210643 -0.00479558 0.0355988
33530 -0.140614 0.17459 -0.00579329 0.0281834
33535 -0.10706 0.12648 0.00329489 0.0227149
33540 -0.0722552 0.0705651 0.0216048 0.0199147
33545 -0.0386006 0.0122389 0.0468599 0.0204983
33550 -0.00801111 -0.0428761 0.0751037 0.0242165
33555 0.0175297 -0.0893961 0.101784 0.0299173
33560 0.036702 -0.122922 0.123098 0.0368789
33565 0.0489487 -0.140551 0.136511 0.0449089
33570 0.0541218 -0.141216 0.14052 0.053426
33575 0.0524184 -0.125879 0.134988 0.0615272
33580 0.0443694 -0.0975661 0.120951 0.0677545
33585 0.0309947 -0.060748 0.100115 0.0703614
33590 0.013695 -0.0206946 0.0744039 0.0674043
33595 -0.00631894 0.0177553 0.0458947 0.057331
33600 -0.0286912 0.0510322 0.0170246 0.0393657
33605 -0.0537981 0.0773282 -0.0102025 0.0133276
33610 -0.0819644 0.0962533 -0.0343234 -0.0200345
33615 -0.112966 0.10843 -0.0539814 -0.0585174
33620 -0.145394 0.115077 -0.0680852 -0.0984023
33625 -0.176506 0.117225 -0.0762722 -0.135553
33630 -0.203022 0.115553 -0.079292 -0.166761
33635 -0.221474 0.110172 -0.0790256 -0.190328
33640 -0.229046 0.100486 -0.0778724 -0.206432
33645 -0.223979 0.0860295 -0.0777878 -0.215737
33650 -0.205881 0.0664048 -0.0799231 -0.2194
33655 -0.175526 0.0412693 -0.0844687 -0.218726
33660 -0.134346 0.010767 -0.0906742 -0.214254
33665 -0.0845236 -0.0240333 -0.0970379 -0.205595
33670 -0.0287365 -0.0616764 -0.101515 -0.191928
33675 0.0301738 -0.1001 -0.102125 -0.172051
33680 0.0895909 -0.136491 -0.0977573 -0.144657
33685 0.147493 -0.167843 -0.0880952 -0.108445
33690 0.201724 -0.191664 -0.073458 -0.0633983
33695 0.249856 -0.206706 -0.0547451 -0.0115943
33700 0.289354 -0.213109 -0.0332397 0.043005
33705 0.31783 -0.211531 -0.0105467 0.0957523
33710 0.332963 -0.202936 0.0117521 0.141779
33715 0.332711 -0.188333 0.0323388 0.176717
33720 0.315574 -0.168988 0.0499048 0.196491
33725 0.28094 -0.145998 0.0636678 0.19861
33730 0.229497 -0.119898 0.0735307 0.18313
33735 0.163573 -0.0911713 0.0801283 0.15253
33740 0.0867896 -0.0605477 0.0852145 0.111456
33745 0.00407022 -0.0288809 0.091083 0.0662723
33750 -0.0788159 0.00278575 0.0996447 0.0236146
33755 -0.1558 0.033774 0.111632 -0.0103936
33760 -0.221289 0.0637255 0.126719 -0.0308447
33765 -0.271025 0.0927045 0.143199 -0.0351219
33770 -0.302728 0.120828 0.158541 -0.0233587
33775 -0.31602 0.147918 0.16999 0.00188705
33780 -0.312057 0.173189 0.174829 0.035961
33785 -0.292466 0.194451 0.171231 0.0732165
33790 -0.25922 0.208949 0.158565 0.108293
33795 -0.214003 0.213938 0.137172 0.137107
33800 -0.158159 0.207781 0.108065 0.157687
33805 -0.0932779 0.190143 0.0733316 0.170196
33810 -0.0217797 0.162041 0.0358126 0.176074
33815 0.0528926 0.125358 -0.00154809 0.176702
33820 0.126998 0.0824858 -0.0361085 0.173375
33825 0.197207 0.0358284 -0.0656976 0.167338
33830 0.260633 -0.012331 -0.0887887 0.159513
33835 0.314835 -0.0598559 -0.104849 0.15013
33840 0.357512 -0.104369 -0.113591 0.139552
33845 0.386945 -0.143479 -0.114727 0.12874
33850 0.402137 -0.175559 -0.10848 0.118098
33855 0.402691 -0.199769 -0.0958827 0.107039
33860 0.388409 -0.21547 -0.0786256 0.0943135
33865 0.359647 -0.222284 -0.0587844 0.0785791
33870 0.317839 -0.22036 -0.0386653 0.0588137
33875 0.26589 -0.210171 -0.0205879 0.0351306
33880 0.207878 -0.191832 -0.00672364 0.00932248
33885 0.148154 -0.165523 0.0017546 -0.0156144
33890 0.090108 -0.13191 0.00472199 -0.0370797
33895 0.0357917 -0.091948 0.00294658 -0.0532097
33900 -0.0134326 -0.0465406 -0.00220469 -0.062178
33905 -0.0571031 0.00352139 -0.00892672 -0.0625084
33910 -0.0954881 0.0572679 -0.0151936 -0.0534139
33915 -0.12926 0.112979 -0.0194211 -0.0357018
33920 -0.15936 0.168051 -0.0206671 -0.0119768
33925 -0.186519 0.219242 -0.0185662 0.0141565
33930 -0.210669 0.263032 -0.0130171 0.0393457
33935 -0.230707 0.295883 -0.00403666 0.0611399
33940 -0.244572 0.315045 0.00772923 0.0782022
33945 -0.250203 0.319199 0.0213122 0.0903082
33950 -0.246231 0.309107 0.0357642 0.0986406
33955 -0.232424 0.287311 0.0504337 0.105321
33960 -0.209948 0.257112 0.0645961 0.11176
33965 -0.180967 0.221522 0.0779417 0.118497
33970 -0.147917 0.182793 0.0905936 0.125469
33975 -0.112765 0.141824 0.102417 0.131476
33980 -0.0769136 0.0987188 0.112465 0.13427
33985 -0.0416337 0.0534639 0.118975 0.130806
33990 -0.00817932 0.00674931 0.119281 0.117851
33995 0.0221095 -0.039788 0.110673 0.0929941
34000 0.0473358 -0.0835459 0.0911425 0.0549323
34005 0.0654866 -0.121748 0.0602138 0.00395209
34010 0.0751964 -0.152054 0.0193088 -0.0575489
34015 0.0757316 -0.172628 -0.0290025 -0.125898
34020 0.0673162 -0.182809 -0.081181 -0.196674
34025 0.0513251 -0.183057 -0.133115 -0.264847
34030 0.0298909 -0.174771 -0.180579 -0.325458
34035 0.00539084 -0.160198 -0.219442 -0.374249
34040 -0.0199601 -0.141734 -0.246093 -0.407787
34045 -0.0442148 -0.121888 -0.258037 -0.42414
34050 -0.0656335 -0.103096 -0.253974 -0.422703
34055 -0.0828173 -0.0875628 -0.233915 -0.404295
34060 -0.0947956 -0.0774484 -0.19909 -0.371334
34065 -0.100776 -0.0744937 -0.152027 -0.327296
34070 -0.100251 -0.0796368 -0.0964367 -0.276324
34075 -0.0932969 -0.0928757 -0.0366738 -0.222846
34080 -0.080759 -0.113405 0.0225959 -0.171568
34085 -0.0638465 -0.139348 0.0770558 -0.126138
34090 -0.0436136 -0.167969 0.123174 -0.0884089
34095 -0.0207358 -0.19583 0.158726 -0.0578392
34100 0.00475483 -0.219152 0.182596 -0.0318006
34105 0.0327539 -0.234314 0.194546 -0.00701377
34110 0.0627223 -0.237856 0.194797 0.0196633
34115 0.0930799 -0.226805 0.183735 0.0500102
34120 0.121391 -0.199591 0.162133 0.0839327
34125 0.145302 -0.15657 0.131429 0.120162
34130 0.163021 -0.0995638 0.0933842 0.156842
34135 0.173374 -0.0320873 0.0499961 0.191283
34140 0.175568 0.0407914 0.00351453 0.219873
34145 0.169434 0.113364 -0.0436155 0.239182
34150 0.155059 0.179513 -0.0884648 0.246107
34155 0.132506 0.233422 -0.1279 0.238028
34160 0.10196 0.270794 -0.158753 0.214002
34165 0.0641199 0.289404 -0.177753 0.175771
34170 0.0205222 0.28958 -0.18208 0.128023
34175 -0.0261569 0.274118 -0.170147 0.0778135
34180 -0.0723804 0.246966 -0.142577 0.0320089
34185 -0.114227 0.212161 -0.102244 -0.00431033
34190 -0.148335 0.173707 -0.0535704 -0.0281986
34195 -0.172276 0.135595 -0.00138497 -0.0380664
34200 -0.184724 0.101481 0.0497532 -0.0334899
34205 -0.185326 0.0740299 0.0956101 -0.0156856
34210 -0.174311 0.0545555 0.132913 0.0131574
34215 -0.152497 0.0433466 0.159666 0.0505147
34220 -0.121492 0.0397051 0.175375 0.093588
34225 -0.0837226 0.04187 0.180417 0.138564
34230 -0.0420356 0.0477197 0.175919 0.181603
34235 0.000336714 0.0552241 0.163294 0.218855
34240 0.0400885 0.0628353 0.143779 0.246703
34245 0.0743653 0.069827 0.118217 0.262409
34250 0.101092 0.0757941 0.0870018 0.263888
34255 0.119338 0.0800773 0.0509238 0.250339
34260 0.128843 0.0817507 0.0118791 0.222473
34265 0.129671 0.0797812 -0.0269435 0.182509
34270 0.122011 0.0732478 -0.0613388 0.13392
34275 0.105915 0.0613497 -0.0867824 0.0804823
34280 0.0817469 0.0436079 -0.0992969 0.026058
34285 0.0507468 0.0201659 -0.0964445 -0.0255318
34290 0.0155612 -0.00801687 -0.0782144 -0.0706701
34295 -0.0203433 -0.0391475 -0.0471182 -0.106609
34300 -0.0532444 -0.0713585 -0.00769615 -0.132299
34305 -0.0799896 -0.103589 0.0342746 -0.149304
34310 -0.0987025 -0.135421 0.0733865 -0.160737
34315 -0.109269 -0.166226 0.105295 -0.1702
34320 -0.112881 -0.1948 0.127 -0.180681
34325 -0.110866 -0.219634 0.137138 -0.193362
34330 -0.104126 -0.239146 0.135945 -0.207326
34335 -0.0928664 -0.251727 0.124357 -0.220237
34340 -0.0769509 -0.255599 0.103148 -0.229402
34345 -0.056244 -0.249181 0.0730836 -0.232341
34350 -0.0308549 -0.231946 0.0354541 -0.227347
34355 -0.00119155 -0.204457 -0.00780879 -0.213457
34360 0.0315031 -0.167927 -0.0546902 -0.191114
34365 0.0650875 -0.123879 -0.10325 -0.162042
34370 0.0971746 -0.0739414 -0.151257 -0.128024
34375 0.125125 -0.0199581 -0.196325 -0.0911581
34380 0.14636 0.0357684 -0.236173 -0.0540444
